osm_id,name,lat,lng,ward,ward_name,amenity,category,cuisine,takeaway,delivery,outdoor_seating,is_chain,opening_hours
node_13948161549,Annalaya Udupi Cafe,19.2126442,72.8430497,RS,Kandivali,restaurant,restaurant,indian,False,True,False,False,Mo-Su 09:00-22:00
way_358298872,Delicasy,19.198443,72.8485203,RS,Kandivali,restaurant,restaurant,pizza,True,False,False,False,
way_1015920191,school cafeteria,19.2099013,72.8652611,RS,Kandivali,cafe,cafe,unknown,False,False,False,False,
way_1144645144,makabo resturant,19.2065163,72.8440079,RS,Kandivali,restaurant,restaurant,unknown,False,False,False,False,
node_347036704,Cafe Andora,19.0573435,72.8276847,S,Bandra,cafe,cafe,sandwich,False,False,False,False,Mo-Su 09:00-21:00
node_347114424,TIBBS Frankies,19.0550612,72.8307379,S,Bandra,fast_food,fast_food,unknown,False,False,False,False,
node_347124929,Naturals,19.0550593,72.8266631,S,Bandra,ice_cream,dessert,ice_cream,False,False,False,True,
node_347145411,Good Luck Restaurant,19.0517569,72.8240813,S,Bandra,restaurant,restaurant,unknown,False,False,False,False,Mo-Su 07:00-00:00
node_347145587,A1 Bakery,19.0546237,72.8264717,S,Bandra,cafe,cafe,unknown,False,False,False,False,
node_347168988,Wonton House,19.0548375,72.8258975,S,Bandra,restaurant,restaurant,chinese,False,False,False,False,
node_745463693,Olive Restaurant,19.0717586,72.8253808,S,Bandra,restaurant,restaurant,unknown,False,False,False,False,
node_1639045726,Ray's Cafe & Pizzeria,19.0550265,72.8283822,S,Bandra,restaurant,restaurant,pizza,False,False,False,False,
node_1641863964,Baskin Robins,19.0713325,72.824086,S,Bandra,ice_cream,dessert,unknown,False,False,False,False,
node_1641869868,Mezbaan,19.0707547,72.8224918,S,Bandra,restaurant,restaurant,lebanese,False,False,False,False,
node_2171341171,Suzette,19.0616511,72.829063,S,Bandra,restaurant,restaurant,international,False,False,False,False,
node_2171343532,Papa Pancho Da Dhaba,19.0616567,72.8291663,S,Bandra,restaurant,restaurant,indian,False,False,False,False,
node_2171398723,Pali Bhavan,19.0620905,72.8294205,S,Bandra,restaurant,restaurant,indian,False,False,False,False,
node_2171447221,Punjab Sweet House,19.0625744,72.8293785,S,Bandra,fast_food,fast_food,indian,False,False,False,False,
node_2173092241,Snack Shack,19.0625682,72.8296368,S,Bandra,restaurant,restaurant,indian,False,False,False,False,
node_2173095188,Poco Loco,19.062482,72.8297133,S,Bandra,restaurant,restaurant,spanish,False,False,False,False,
node_2180954109,Out of the Blue,19.0718264,72.825446,S,Bandra,restaurant,restaurant,unknown,False,False,False,False,
node_2440075893,Dakshin,19.0657214,72.8308414,S,Bandra,restaurant,restaurant,unknown,False,False,False,False,
node_2440075895,Mini Punjab,19.0653282,72.8312029,S,Bandra,restaurant,restaurant,unknown,False,False,False,False,
node_2610565997,I Think Fitness Cafe,19.0592055,72.8294744,S,Bandra,cafe,cafe,unknown,False,False,False,False,
node_2610566163,House of Mandarin,19.0549394,72.8266649,S,Bandra,restaurant,restaurant,chinese,False,False,False,False,
node_2610566198,Yacht,19.0548533,72.8255119,S,Bandra,bar,bar,unknown,False,False,False,False,Mo-Su 09:00-21:00
node_2680338196,Guilt Trip,19.0713519,72.8241542,S,Bandra,cafe,cafe,unknown,False,False,False,False,
node_2970392691,Metro Pizza,19.0681022,72.8264504,S,Bandra,restaurant,restaurant,pizza,False,False,False,False,
node_3207595959,Manohar Sweets,19.0606378,72.8400716,S,Bandra,fast_food,fast_food,indian,False,False,False,False,
node_3207619844,Raja ( Southindian FAST FOOD ),19.0608689,72.8433434,S,Bandra,fast_food,fast_food,indian,False,False,False,False,"Mo-Su,PH 07:00-11:00,05:00-19:30"
node_3257870640,Vrindavan,19.0691603,72.8394827,S,Bandra,restaurant,restaurant,unknown,False,False,False,False,
node_3417207117,the yoga house,19.0657265,72.8247137,S,Bandra,cafe,cafe,regional organic,False,False,False,False,
node_3645808418,Starbucks,19.0505393,72.8272596,S,Bandra,cafe,cafe,coffee_shop,True,False,False,True,Mo-Su 07:00-01:00
node_3838398804,The Bagel Shop,19.0631425,72.8248491,S,Bandra,cafe,cafe,unknown,False,False,False,False,Mo-Su 09:00-22:30
node_4198985391,Smokehouse Deli,19.0653991,72.8298816,S,Bandra,restaurant,restaurant,burger,False,False,False,False,Mo-Su 09:00-00:30
node_4286109595,Bonobo,19.0654946,72.8336758,S,Bandra,bar,bar,unknown,False,False,False,False,
node_4303058599,Tavaa Restaurant,19.0596353,72.8324442,S,Bandra,restaurant,restaurant,indian,False,False,False,False,
node_4310383168,McDonald's,19.065807,72.8344297,S,Bandra,fast_food,fast_food,burger,True,False,False,True,
node_4310478240,McDonald's,19.0546942,72.8282883,S,Bandra,fast_food,fast_food,burger,True,False,False,True,
node_4312900099,Balaji Restaurant,19.0551517,72.8307261,S,Bandra,restaurant,restaurant,unknown,False,False,False,False,
node_4340814165,Sigdi,19.0615863,72.8333786,S,Bandra,restaurant,restaurant,indian,False,True,False,False,11:00-01:00
node_4345456815,Deepa Bar and Restaurant,19.0553221,72.8364634,S,Bandra,restaurant,restaurant,indian,False,False,False,False,
node_4345483721,Canara Bar and Restaurant,19.0571775,72.8356394,S,Bandra,bar,bar,unknown,False,False,False,False,
node_4345562396,Goodluck Wines,19.0551796,72.8359562,S,Bandra,cafe,cafe,unknown,False,False,False,False,
node_4590509699,Stomach,19.0597451,72.8340932,S,Bandra,restaurant,restaurant,chinese,True,True,False,False,
node_4592165895,Bombay Salad Co.,19.0648165,72.8308323,S,Bandra,restaurant,restaurant,unknown,False,False,False,False,
node_4713460904,Burger King,19.0635353,72.8350079,S,Bandra,fast_food,fast_food,burger,True,False,False,True,Mo-Su 07:00-04:00
node_4736442881,Morii Cafe,19.0486305,72.825887,S,Bandra,cafe,cafe,unknown,False,False,False,False,
node_4736444239,Taj Mahal Tea House,19.0485691,72.8258748,S,Bandra,cafe,cafe,unknown,False,False,False,False,
node_5221726505,Elco Restaurant,19.0558511,72.8331336,S,Bandra,restaurant,restaurant,unknown,False,False,False,False,
node_5221726506,Jai Jawan,19.0642496,72.8346675,S,Bandra,restaurant,restaurant,unknown,False,False,False,False,
node_5235470994,Ice and Spice,19.0527402,72.8312867,S,Bandra,restaurant,restaurant,chinese,False,False,False,False,
node_5238414919,Basque by Breve,19.0504596,72.82669,S,Bandra,cafe,cafe,unknown,False,False,False,False,
node_5238415240,Snowbite,19.0521623,72.8238975,S,Bandra,ice_cream,dessert,unknown,True,False,False,False,Mo-Su 11:00-00:00
node_5246971908,Candies,19.0495544,72.8298692,S,Bandra,cafe,cafe,unknown,False,False,False,False,
node_5246971911,Ferry Wharf,19.049285,72.8293764,S,Bandra,restaurant,restaurant,seafood,False,False,False,False,"Mo-Su 11:00-15:30, 19:00-00:30"
node_5246971916,Door No. 1,19.0488947,72.828595,S,Bandra,bar,bar,unknown,False,False,False,False,Mo-Su 11:00-01:30
node_5256641022,Domino's,19.0482458,72.8258712,S,Bandra,fast_food,fast_food,pizza,True,False,False,True,
node_5258342076,Ayaz's The Kebab Palace,19.0545043,72.824945,S,Bandra,fast_food,fast_food,kebab,False,False,False,False,
node_5258342084,Kobe Sizzlers,19.0546252,72.8259384,S,Bandra,restaurant,restaurant,sizzler,False,False,False,False,
node_5270763675,Jimme's Kitchen,19.0540379,72.8306343,S,Bandra,restaurant,restaurant,chinese,False,False,False,False,
node_5273194232,Sahibaan,19.0592576,72.8294753,S,Bandra,restaurant,restaurant,chinese,False,False,False,False,
node_5277163839,New Sunrise Restaurant,19.063215,72.824601,S,Bandra,restaurant,restaurant,unknown,False,False,False,False,Mo-Su 07:00-23:30
node_5277423229,Yugo Sushi,19.0630814,72.8247526,S,Bandra,restaurant,restaurant,japanese,False,False,False,False,Tu-Su 12:00-23:00
node_5277435362,Seeds of Life,19.0631056,72.8249753,S,Bandra,cafe,cafe,unknown,False,False,False,False,Mo-Su 11:00-23:00
node_5281312529,Blue Tokai Coffee Roasters,19.0604691,72.8243537,S,Bandra,cafe,cafe,coffee_shop,True,True,False,True,Mo-Su 09:00-22:00
node_5293432922,Lashkara,19.0623148,72.8296604,S,Bandra,restaurant,restaurant,unknown,False,False,False,False,
node_5778981253,Madras Diaries,19.0598965,72.8339617,S,Bandra,restaurant,restaurant,unknown,False,False,False,False,
node_5780857254,The Village Shop,19.0552504,72.824863,S,Bandra,restaurant,restaurant,unknown,False,False,False,False,
node_6003278828,Imbiss Meating Joint,19.0538594,72.8297981,S,Bandra,restaurant,restaurant,sausage,False,False,False,False,"Tu-Su 11:30-15:00,18:00-23:00"
node_6960777256,Candies,19.0609825,72.8268992,S,Bandra,cafe,cafe,unknown,False,False,False,False,
node_7320270187,Starbucks,19.0598107,72.8323078,S,Bandra,cafe,cafe,coffee_shop,True,False,False,True,
node_7320270199,Starbucks,19.0655751,72.8332064,S,Bandra,cafe,cafe,coffee_shop,True,False,False,True,
node_8329715112,Gurukripa Pani Puri,19.0656056,72.830835,S,Bandra,fast_food,fast_food,unknown,False,False,False,False,
node_8451839399,Chaayos,19.0593648,72.8294628,S,Bandra,cafe,cafe,tea,True,False,True,True,07:00-23:00
node_9405136896,Old Street Cafe & Bar,19.0546125,72.8258171,S,Bandra,bar,bar,unknown,True,False,False,False,
node_9935357958,Greenbox Caffe,19.0685728,72.8353475,S,Bandra,cafe,cafe,indian,False,False,False,False,
node_10242721196,Shawarma House,19.0531306,72.8292027,S,Bandra,fast_food,fast_food,kebab,False,False,False,False,
node_10242737041,Marrakesh,19.0511682,72.8276033,S,Bandra,restaurant,restaurant,lebanese,False,False,False,False,
node_10259441805,vidhi',19.0609693,72.8266539,S,Bandra,cafe,cafe,italian,True,True,True,False,Mo-Su 11:00-23:00
node_10608756006,Eat Around the Corner,19.0623733,72.8327725,S,Bandra,fast_food,fast_food,burger,False,False,False,False,Mo-Su 07:00-01:00
node_10678500279,Yoko Sizzlers,19.0562679,72.83473,S,Bandra,restaurant,restaurant,unknown,False,False,False,False,
node_10694358136,Greenr Cafe,19.0636814,72.8293629,S,Bandra,cafe,cafe,unknown,False,False,False,False,
node_10781543267,Lucky,19.0538947,72.8377074,S,Bandra,restaurant,restaurant,unknown,False,False,False,False,
node_11276749958,Subko Speciality Coffee Roasters and Bakehouse,19.0531651,72.8300804,S,Bandra,cafe,cafe,unknown,False,False,False,False,
node_11296361368,Woodside Inn,19.062542,72.8293871,S,Bandra,restaurant,restaurant,unknown,False,False,False,False,
node_11296371080,Tibb's Frankie,19.0606752,72.8295296,S,Bandra,fast_food,fast_food,unknown,False,False,False,False,
node_11296371081,Bombay Taco Company,19.0603008,72.8311614,S,Bandra,restaurant,restaurant,tex-mex,False,False,False,False,
node_11296371107,The Coconut Boy,19.0615782,72.830578,S,Bandra,restaurant,restaurant,unknown,False,False,False,False,
node_11296371108,Joseph's Tandoori Chicken,19.0616818,72.8302955,S,Bandra,restaurant,restaurant,indian,False,False,False,False,
node_11296371111,Good Flippin' Burgers,19.0618926,72.8294347,S,Bandra,fast_food,fast_food,burger,False,False,True,False,
node_11296371112,Kitchen Garden by Suzette,19.0616694,72.8293209,S,Bandra,restaurant,restaurant,unknown,False,False,False,False,
node_11296371115,Javaphile,19.0616434,72.8288715,S,Bandra,cafe,cafe,coffee_shop,False,False,False,False,
node_11296371116,Project Hum,19.061648,72.8289363,S,Bandra,restaurant,restaurant,unknown,False,False,False,False,
node_11296371126,Hakkasan,19.0606199,72.8345481,S,Bandra,restaurant,restaurant,chinese,False,False,False,False,
node_11296371127,Arbab,19.0598873,72.834083,S,Bandra,restaurant,restaurant,lebanese,False,False,True,False,
node_11296371135,Miya Kebabs,19.0624232,72.8308606,S,Bandra,restaurant,restaurant,unknown,False,False,False,False,
node_11296371136,Cafe Bandra,19.0624117,72.831025,S,Bandra,cafe,cafe,unknown,False,False,False,False,
node_11298556869,Boojee Café,19.0605663,72.824459,S,Bandra,cafe,cafe,unknown,False,False,False,False,
node_11298556969,Boojee Café,19.0606201,72.8244865,S,Bandra,cafe,cafe,unknown,False,False,False,False,
node_11298617848,Janata Bar and Restaurant,19.0631037,72.8294198,S,Bandra,restaurant,restaurant,unknown,False,False,False,False,
node_11298617853,Jhelum,19.0629997,72.8294247,S,Bandra,restaurant,restaurant,unknown,False,False,False,False,
node_11298617868,Ritual Daily Coffee,19.0650907,72.8296379,S,Bandra,cafe,cafe,unknown,False,False,False,False,
node_11298645299,Sequel,19.0654365,72.8305902,S,Bandra,restaurant,restaurant,unknown,False,False,False,False,
node_11298645303,Haji Ali Juice Centre,19.0656484,72.8310595,S,Bandra,ice_cream,dessert,unknown,False,False,False,False,
node_11298645321,Pizza Hut,19.0655856,72.8327487,S,Bandra,restaurant,restaurant,pizza,False,False,False,True,
node_11298645329,Tim Hortons,19.0653558,72.832398,S,Bandra,cafe,cafe,coffee_shop,True,False,False,True,
node_11298645389,Domino's,19.0678533,72.8326181,S,Bandra,fast_food,fast_food,pizza,True,False,False,True,
node_11298645405,Los Cavos,19.0664847,72.8333221,S,Bandra,restaurant,restaurant,tex-mex,False,False,False,False,
node_11301585072,Veronica‘s,19.0540462,72.8268024,S,Bandra,cafe,cafe,unknown,False,False,False,False,Mo-Su 08:00-23:00
node_11339568160,Dimsum Wu,19.0514716,72.8283149,S,Bandra,restaurant,restaurant,chinese,False,False,False,False,
node_11364271006,Sai Sagar,19.054425,72.8375299,S,Bandra,restaurant,restaurant,unknown,False,False,False,False,
node_11364283705,Meraki,19.0540834,72.8306392,S,Bandra,restaurant,restaurant,chinese,False,False,False,False,
node_11364283716,Bombay Coffee House,19.063364,72.8346934,S,Bandra,cafe,cafe,coffee_shop,False,False,False,False,
node_11364283728,KFC,19.0655212,72.8341507,S,Bandra,fast_food,fast_food,chicken,True,False,False,True,
node_11364283731,Sheetal Bukhara,19.0679012,72.8340037,S,Bandra,restaurant,restaurant,chinese,False,False,False,False,Mo-Su 11:30-01:30
node_11365091490,Chaayos,19.0508548,72.8272673,S,Bandra,cafe,cafe,tea,True,False,False,True,
node_11365091492,Wow! Momo,19.0505687,72.8268531,S,Bandra,fast_food,fast_food,momo,True,False,False,True,
node_11365091494,Method Contemporary Art & Treats,19.050519,72.8267783,S,Bandra,cafe,cafe,unknown,False,False,False,False,
node_11384605318,DP's Spice,19.0601618,72.8437179,S,Bandra,restaurant,restaurant,chinese,False,False,False,False,
node_11385106146,Jaihind Lunch Home,19.0629944,72.8292602,S,Bandra,restaurant,restaurant,seafood,False,False,False,False,"Mo 11:30-16:00,19:30-00:00; We-Su 11:30-16:00,19:30-00:00"
node_11482202270,Coffee by Di Bella,19.0705444,72.8226323,S,Bandra,cafe,cafe,unknown,False,False,False,False,
node_11482202271,Carter Road Social,19.0705997,72.822656,S,Bandra,restaurant,restaurant,unknown,False,False,False,False,
node_11482202272,Häagen-Dazs,19.0706168,72.8226211,S,Bandra,ice_cream,dessert,unknown,False,False,False,True,
node_11482202274,Tibb's Frankie,19.0706407,72.8226815,S,Bandra,fast_food,fast_food,unknown,False,False,False,False,
node_11482202275,70's Frogurt Hood,19.0706687,72.8227562,S,Bandra,ice_cream,dessert,frozen_yogurt,False,False,False,False,
node_11482202276,Mongoose The Bubble Bar,19.070678,72.8227903,S,Bandra,cafe,cafe,bubble_tea,False,False,False,False,
node_11482202277,The House Of Massimo,19.0707048,72.8228962,S,Bandra,restaurant,restaurant,pizza,False,False,False,False,
node_11482202278,Carter's Blue,19.0707235,72.8229574,S,Bandra,fast_food,fast_food,kebab,False,False,False,False,
node_11483543858,Border Bean Barbecue,19.0489652,72.8287928,S,Bandra,restaurant,restaurant,unknown,False,False,False,False,
node_11483543859,QJ (Quarter Junction) Bar and Restaurant,19.0489366,72.8287341,S,Bandra,restaurant,restaurant,unknown,False,False,False,False,
node_11483543860,Breve Cycling Cafe,19.0505565,72.8265298,S,Bandra,cafe,cafe,unknown,False,False,False,False,
node_11483837670,Burger King,19.0543837,72.8392766,S,Bandra,fast_food,fast_food,burger,True,False,False,True,
node_11483837672,Mad Over Donuts,19.0634552,72.834688,S,Bandra,fast_food,fast_food,donut,False,False,False,False,
node_11483837676,Shahi Durbar Kulfi,19.070822,72.8233472,S,Bandra,ice_cream,dessert,unknown,False,False,False,False,
node_11483837677,Ice Cream Factory,19.0708431,72.8233864,S,Bandra,ice_cream,dessert,unknown,False,False,False,False,
node_11671956965,The Library Cafe,19.0707397,72.8224281,S,Bandra,cafe,cafe,unknown,False,False,True,False,
node_11846246267,DORANGOS (Instagram:-dorangos_comedy_events) Best Entertainment Mumbai,19.0611919,72.826748,S,Bandra,cafe,cafe,unknown,False,False,True,False,Mo-Su 09:00-21:00
node_11895503568,Subway,19.0493254,72.8294729,S,Bandra,fast_food,fast_food,sandwich,True,False,False,True,
node_12028951855,Zima,19.0637688,72.8365002,S,Bandra,restaurant,restaurant,unknown,False,False,False,False,Mo-Su 07:00-24:00
node_12107741701,Sanjay Vada Pav,19.0608349,72.8432924,S,Bandra,fast_food,fast_food,unknown,False,False,False,False,"Mo-Su,PH 08:00-22:30"
node_12126380637,Maaji's Foods,19.0531004,72.8319027,S,Bandra,restaurant,restaurant,unknown,False,False,False,False,
node_12126380642,Dostana Fast Food,19.0526153,72.8326056,S,Bandra,fast_food,fast_food,unknown,False,False,False,False,
node_12192784768,Tiger Yaki,19.061944,72.8244934,S,Bandra,restaurant,restaurant,unknown,False,False,False,False,
node_12192784798,Abokado,19.0629065,72.8246987,S,Bandra,cafe,cafe,japanese,False,False,False,False,
node_12192784840,Benne Heritage Bangalore Dosa,19.0625821,72.8308772,S,Bandra,fast_food,fast_food,unknown,False,False,False,False,
node_12192784843,Shree Sagar Veg Restaurant,19.0624039,72.8305854,S,Bandra,restaurant,restaurant,unknown,False,False,False,False,
node_12192784844,Cafe Frozen Fun,19.0624331,72.8306546,S,Bandra,ice_cream,dessert,unknown,False,False,False,False,
node_12307927827,Retroz The Cafe,19.0515022,72.8283281,S,Bandra,cafe,cafe,unknown,False,False,False,False,
node_12307927828,The South Spice,19.052066,72.8284465,S,Bandra,restaurant,restaurant,unknown,False,False,False,False,
node_12307927829,Mokai,19.052411,72.8284969,S,Bandra,cafe,cafe,japanese,False,False,True,False,Mo-Su 09:00-21:00
node_12307927830,The Nutcracker,19.05012,72.8264557,S,Bandra,cafe,cafe,unknown,False,False,False,False,
node_12307927831,Jumbo King,19.0558568,72.8330828,S,Bandra,fast_food,fast_food,burger,True,False,False,True,
node_12334053399,Subway,19.0612359,72.8345428,S,Bandra,fast_food,fast_food,sandwich,True,False,False,True,
node_12334116804,Izumi,19.0643147,72.8329755,S,Bandra,restaurant,restaurant,japanese,False,False,False,False,
node_12334116824,5 Spice,19.0680108,72.8323909,S,Bandra,restaurant,restaurant,chinese,False,False,False,False,
node_12334116825,Jai Jawan,19.0680214,72.8323561,S,Bandra,restaurant,restaurant,indian,False,False,False,False,
node_12337394175,Poetry by Love and Cheesecake,19.0627784,72.8328315,S,Bandra,cafe,cafe,unknown,False,False,True,False,
node_12346531476,Easy Boba,19.056272,72.8342539,S,Bandra,cafe,cafe,bubble_tea,False,False,False,False,
node_12353989426,Earth Cafe,19.0590914,72.8339725,S,Bandra,cafe,cafe,unknown,False,False,False,False,Mo-Su 08:00-23:00
node_12668986254,MyFroyoLand,19.0550608,72.8292952,S,Bandra,ice_cream,dessert,frozen_yogurt,False,False,False,False,
node_12706731748,Royal China,19.0534591,72.8241094,S,Bandra,restaurant,restaurant,chinese,False,False,False,False,
node_12706731749,70's Frogurt Hood,19.055808,72.8249532,S,Bandra,ice_cream,dessert,frozen_yogurt,False,False,False,False,
node_12715439174,Kha,19.0573696,72.8288114,S,Bandra,fast_food,fast_food,burger,False,False,False,False,
node_12731973446,The C Spot Cafe,19.049462,72.8296425,S,Bandra,cafe,cafe,unknown,False,False,False,False,
node_12786049459,GOH JIA TING,19.0620609,72.8342751,S,Bandra,restaurant,restaurant,seafood,False,False,False,False,
node_12786049460,China Gate,19.0620379,72.8343382,S,Bandra,restaurant,restaurant,chinese,False,False,False,False,
node_12806107189,Uncommon,19.0613092,72.8307578,S,Bandra,cafe,cafe,unknown,False,False,False,False,
node_12853058852,Persian Darbar,19.0601764,72.8367356,S,Bandra,restaurant,restaurant,indian,False,False,False,False,
node_12892604956,Farmers Cafe,19.0669962,72.8328138,S,Bandra,cafe,cafe,unknown,False,False,False,False,
node_12923020640,Pomodoro,19.0644091,72.8310334,S,Bandra,restaurant,restaurant,italian,False,False,False,False,
node_12923020641,Tamari,19.0644625,72.8310387,S,Bandra,restaurant,restaurant,asian,False,False,False,False,
node_12923020642,Bombay Brioche,19.0650522,72.831054,S,Bandra,cafe,cafe,unknown,False,False,True,False,
node_12923020645,Khane Khas,19.0656286,72.8303176,S,Bandra,restaurant,restaurant,indian,False,False,False,False,
node_12923020646,Bobakat,19.0656303,72.8302815,S,Bandra,cafe,cafe,bubble_tea,False,False,False,False,
node_12923020648,Salim's Shahi Sigdi,19.0656395,72.8301939,S,Bandra,restaurant,restaurant,indian,False,False,False,False,
node_12923020650,The Fresh Press,19.0607185,72.8295261,S,Bandra,fast_food,fast_food,juice,False,False,False,False,
node_12923020653,Sandwizzaa,19.060772,72.829496,S,Bandra,fast_food,fast_food,sandwich,False,False,False,False,
node_12926034660,1441 Restaurant,19.0620964,72.8347235,S,Bandra,restaurant,restaurant,pizza,False,False,False,False,
node_12926036241,Copper Chimney,19.0609221,72.8364284,S,Bandra,restaurant,restaurant,unknown,False,False,False,False,
node_12926036242,Guru Kripa Pani Puri,19.0608444,72.8364258,S,Bandra,fast_food,fast_food,unknown,False,False,False,False,
node_12926036243,Dessertaria,19.0600313,72.8367747,S,Bandra,ice_cream,dessert,unknown,False,False,False,False,
node_12926508555,The Shawarma and Momo Factory,19.0473801,72.8250462,S,Bandra,fast_food,fast_food,kebab,False,False,False,False,
node_12926508556,Mountain Goat,19.047414,72.8250525,S,Bandra,restaurant,restaurant,nepalese,False,False,False,False,Mo-Su 13:00-01:00
node_12927277234,The Black Shepherd,19.0477206,72.8251225,S,Bandra,restaurant,restaurant,british,False,False,False,False,"Mo 11:30-15:30,19:30-23:30; We-Su 11:30-15:30,19:30-23:30"
node_12996344277,Tokyo Matcha Bar,19.0527561,72.8287399,S,Bandra,cafe,cafe,bubble_tea,False,False,False,False,
node_13011946600,Camp Juice Centre,19.0495613,72.8211203,S,Bandra,fast_food,fast_food,juice,False,False,False,False,
node_13058306152,Bru Baabaa,19.0615878,72.8335006,S,Bandra,cafe,cafe,unknown,False,False,False,False,
node_13058306197,Gokul Refreshments,19.0562652,72.8350841,S,Bandra,restaurant,restaurant,unknown,False,False,False,False,
node_13063238727,Joshh - Indian Street Eats,19.0593313,72.8375935,S,Bandra,fast_food,fast_food,unknown,False,False,False,False,
node_13064131452,Frys With Fries,19.0548412,72.825837,S,Bandra,fast_food,fast_food,unknown,False,False,False,False,
node_13064131464,Cafe Delight Restaurant,19.0546772,72.8262181,S,Bandra,restaurant,restaurant,unknown,False,False,False,False,
node_13064902217,Seefah,19.0546688,72.8282658,S,Bandra,restaurant,restaurant,asian,False,False,False,False,
node_13067310083,70's Frogurt Hood,19.0539355,72.8283667,S,Bandra,ice_cream,dessert,frozen_yogurt,False,False,False,False,
node_13067310084,Uba Tuba,19.0539781,72.8283721,S,Bandra,fast_food,fast_food,unknown,False,False,False,False,
node_13067345239,Four Chopsticks,19.0530486,72.8291774,S,Bandra,restaurant,restaurant,chinese,False,False,False,False,"Mo-Su 12:00-15:30,19:00-23:30"
node_13067345319,Perfect Juice Centre & Snacks,19.0537739,72.8305165,S,Bandra,fast_food,fast_food,juice,False,False,False,False,
node_13069759999,Bandra Eats,19.0538175,72.8308279,S,Bandra,fast_food,fast_food,unknown,False,False,False,False,
node_13069760000,Tandy's Creamery,19.0538233,72.8308466,S,Bandra,ice_cream,dessert,unknown,False,False,False,False,
node_13081505592,Nagori A-1 Tea & Kitchen,19.0477731,72.8273774,S,Bandra,fast_food,fast_food,unknown,False,False,False,False,
node_13082053987,New Riyaz Restaurant,19.0543377,72.8388343,S,Bandra,restaurant,restaurant,unknown,False,False,False,False,
node_13086964873,Chicken Affair,19.0634612,72.8245334,S,Bandra,fast_food,fast_food,chicken,False,False,False,False,
node_13086966002,Pause,19.0631232,72.8249195,S,Bandra,cafe,cafe,unknown,False,False,False,False,
node_13089306642,Scarlett House,19.0628688,72.829862,S,Bandra,restaurant,restaurant,unknown,False,False,False,False,
node_13089306672,The Family Table By Joseph's,19.0615832,72.8305042,S,Bandra,fast_food,fast_food,sandwich,False,False,False,False,
node_13097872577,Shiv Sagar,19.0679036,72.8377151,S,Bandra,restaurant,restaurant,unknown,False,False,False,False,
node_13205068199,Vietnom Mumbai,19.0658523,72.8332728,S,Bandra,restaurant,restaurant,vietnamese,False,False,False,False,Mo-Su 12:00-24:00
node_13266741751,Mr MISU,19.0539473,72.8288822,S,Bandra,cafe,cafe,unknown,False,False,False,False,
node_13335658514,Sixteen 33,19.0652872,72.8308924,S,Bandra,bar,bar,unknown,False,False,False,False,
node_13335658515,Bokka Coffee,19.0656452,72.8308365,S,Bandra,cafe,cafe,coffee_shop,False,False,False,False,
node_13335658516,Eddie's Cafe and Bar,19.0656428,72.8307398,S,Bandra,bar,bar,unknown,False,False,False,False,
node_13430752769,MIRARI,19.0574044,72.829041,S,Bandra,restaurant,restaurant,pizza,False,False,False,False,Mo-Sa 09:00-18:00
node_13569989701,Ettarra,19.0530559,72.8289745,S,Bandra,cafe,cafe,unknown,False,False,False,False,Mo-Su 07:00-02:00
node_13910182359,Donna Deli,19.0621624,72.8374797,S,Bandra,restaurant,restaurant,asian,False,False,False,False,
node_13914655856,"शेल्टर कैफे एक्स कॉफी बाय जवाफिले, बांद्रा",19.0671198,72.8241177,S,Bandra,cafe,cafe,unknown,False,False,False,False,Mo-Su 08:00-23:00
node_13947451878,PJ's,19.0653423,72.8301671,S,Bandra,restaurant,restaurant,unknown,False,False,False,False,
way_357472079,Hotel Sahil,19.0669304,72.8375169,S,Bandra,restaurant,restaurant,unknown,False,False,False,False,
way_543778459,Bandra Born,19.0505145,72.8270094,S,Bandra,restaurant,restaurant,unknown,False,False,False,False,
way_1123870256,foodstuffs,19.0673841,72.8240436,S,Bandra,cafe,cafe,asain,True,False,True,True,Mo-Su 10:00-21:00
way_1424948150,Rajasthan Restaurant,19.0674246,72.8375169,S,Bandra,restaurant,restaurant,indian,False,False,False,False,
way_1428230097,Mysore Thatte Tales,19.0507554,72.8298997,S,Bandra,restaurant,restaurant,indian,False,False,False,False,Mo-Su 07:00-21:00
node_3213766641,ccd,19.1688674,72.9600621,T,Mulund,cafe,cafe,regional,False,False,False,False,5 mintues from mulund east
node_3224720360,Vishva Bharti Pure Veg Restaurant,19.1723812,72.9560294,T,Mulund,restaurant,restaurant,unknown,False,False,False,False,
node_3226297459,Campus Hotel,19.1681057,72.96102,T,Mulund,restaurant,restaurant,regional,False,False,False,False,
node_3226348962,Prashant Hotel,19.1714989,72.9580365,T,Mulund,restaurant,restaurant,regional,False,False,False,False,
node_3226352289,TIP TOP Plaza,19.1856851,72.9576171,T,Mulund,restaurant,restaurant,regional,False,False,False,False,
node_3229585387,Ruchi Hotel,19.1706547,72.9590081,T,Mulund,restaurant,restaurant,unknown,False,False,False,False,
node_3231190599,Cafe Coffee Day,19.1679943,72.9609744,T,Mulund,cafe,cafe,unknown,False,False,False,False,
node_3256378819,Shubham,19.1748961,72.9580248,T,Mulund,restaurant,restaurant,unknown,False,False,False,False,
node_4102346690,The Laughter Chapter,19.174728,72.957861,T,Mulund,cafe,cafe,unknown,False,False,False,False,
node_4189374777,Bansuri,19.1720378,72.95884,T,Mulund,restaurant,restaurant,unknown,False,False,False,False,
